payload_id,event_type,event_recorded_at
52ff9574-d900-4e29-9876-740be80c1701,EmailUndelivered,2021-06-14T13:27:37Z
52ff9574-d900-4e29-9876-740be80c1701,EmailSent,2021-06-14T13:27:37Z
16532046-a875-45d7-a9ec-6a236d124612,EmailDelivered,2021-06-14T13:32:19Z
16532046-a875-45d7-a9ec-6a236d124612,EmailSent,2021-06-14T13:32:19Z
4adbf09e-d7a1-4616-9f6e-3febfb1c4c23,EmailSent,2021-06-14T14:01:38Z
4adbf09e-d7a1-4616-9f6e-3febfb1c4c23,EmailUndelivered,2021-06-14T14:02:38Z
f349ae2f-80d9-4b06-add4-a72f92ea8fad,EmailOpened,2021-06-14T14:14:01Z
4e70787a-3f23-41f8-9544-32849718c49e,EmailSent,2021-06-14T15:21:52Z
4e70787a-3f23-41f8-9544-32849718c49e,EmailUndelivered,2021-06-14T15:22:52Z
e14cefc9-928d-45dd-8821-f685c1526dd2,EmailUndelivered,2021-06-14T15:30:55Z
e14cefc9-928d-45dd-8821-f685c1526dd2,EmailSent,2021-06-14T15:30:55Z
22e9b92b-59bd-417c-8fb8-fd5a7d83edc8,EmailSent,2021-06-14T15:32:42Z
22e9b92b-59bd-417c-8fb8-fd5a7d83edc8,EmailDelivered,2021-06-14T15:33:42Z
fc423717-5c8d-4ea3-805f-0ff879d40adf,EmailSent,2021-06-14T16:06:44Z
fc423717-5c8d-4ea3-805f-0ff879d40adf,EmailDelivered,2021-06-14T16:06:44Z
caad69f5-bdc6-40d1-aa37-13ec5861f132,EmailSent,2021-06-14T16:08:59Z
caad69f5-bdc6-40d1-aa37-13ec5861f132,EmailUndelivered,2021-06-14T16:09:59Z
8d0b27ce-fbe1-41db-b92a-5e30d6e060b6,EmailSent,2021-06-14T16:12:26Z
8d0b27ce-fbe1-41db-b92a-5e30d6e060b6,EmailDelivered,2021-06-14T16:13:26Z
e623ee85-0361-4bff-9743-5eb63e95a5d8,EmailSent,2021-06-14T16:48:18Z
e623ee85-0361-4bff-9743-5eb63e95a5d8,EmailDelivered,2021-06-14T16:48:18Z
a0c48c02-1f6b-41b9-b416-48fb53e5600e,EmailSent,2021-06-14T17:42:08Z
a0c48c02-1f6b-41b9-b416-48fb53e5600e,EmailDelivered,2021-06-14T17:42:08Z
31362cc4-330e-42bd-b5c8-34de1badac0d,EmailDelivered,2021-06-14T18:17:12Z
31362cc4-330e-42bd-b5c8-34de1badac0d,EmailSent,2021-06-14T18:17:12Z
2788d97c-54e0-477c-a703-bedfb7a46a34,EmailSent,2021-06-14T18:28:54Z
2788d97c-54e0-477c-a703-bedfb7a46a34,EmailDelivered,2021-06-14T18:28:54Z
443319df-662d-4fa1-9409-a318077b26a8,EmailSent,2021-06-14T18:44:14Z
443319df-662d-4fa1-9409-a318077b26a8,EmailUndelivered,2021-06-14T18:45:14Z
071528d7-6d39-4e83-ac54-ab1e5bef07a4,EmailSent,2021-06-14T18:51:24Z
071528d7-6d39-4e83-ac54-ab1e5bef07a4,EmailDelivered,2021-06-14T18:52:24Z
3dc89711-286e-42de-896d-633c99dadd22,EmailUndelivered,2021-06-14T19:01:56Z
3dc89711-286e-42de-896d-633c99dadd22,EmailSent,2021-06-14T19:01:56Z
99da1395-1cb3-4f7d-84b1-5be813a441bf,EmailSent,2021-06-14T19:02:38Z
99da1395-1cb3-4f7d-84b1-5be813a441bf,EmailDelivered,2021-06-14T19:03:38Z
5fbb0fd4-b80d-4d6f-b568-86955e9a968f,EmailDelivered,2021-06-14T19:13:59Z
5fbb0fd4-b80d-4d6f-b568-86955e9a968f,EmailSent,2021-06-14T19:13:59Z
e68cd8e1-24fd-4950-8c8d-6dbdbb1c942b,EmailSent,2021-06-14T19:18:58Z
e68cd8e1-24fd-4950-8c8d-6dbdbb1c942b,EmailUndelivered,2021-06-14T19:18:58Z
3e9ac5e2-f6e7-4d4f-a8f6-c15acaf3c070,EmailUndelivered,2021-06-14T19:25:04Z
3e9ac5e2-f6e7-4d4f-a8f6-c15acaf3c070,EmailSent,2021-06-14T19:25:04Z
7719ba1e-99f1-4778-b0ba-44b25cd27c1a,EmailSent,2021-06-14T19:37:07Z
7719ba1e-99f1-4778-b0ba-44b25cd27c1a,EmailDelivered,2021-06-14T19:37:07Z
dd101ca7-95b7-4a7e-80f8-aefa6fa2ab19,EmailUndelivered,2021-06-14T19:54:48Z
dd101ca7-95b7-4a7e-80f8-aefa6fa2ab19,EmailSent,2021-06-14T19:54:48Z
9c77a97a-f0b3-417b-a28d-d948d05d074d,EmailDelivered,2021-06-14T20:36:38Z
9c77a97a-f0b3-417b-a28d-d948d05d074d,EmailSent,2021-06-14T20:36:38Z
f577a7cd-c5e1-4786-be60-0d1b69006dab,EmailDelivered,2021-06-14T21:06:10Z
f577a7cd-c5e1-4786-be60-0d1b69006dab,EmailSent,2021-06-14T21:06:10Z
83e8a47a-2f05-410a-a633-574960d07f5b,EmailSent,2021-06-14T22:05:53Z
83e8a47a-2f05-410a-a633-574960d07f5b,EmailDelivered,2021-06-14T22:05:53Z
4a8e50b3-50dc-4b28-b968-77244f2c5fb0,EmailSent,2021-06-14T22:59:24Z
4a8e50b3-50dc-4b28-b968-77244f2c5fb0,EmailUndelivered,2021-06-14T22:59:24Z
3d444645-3dec-440e-a3a3-4be20eec52fb,EmailDelivered,2021-06-14T23:05:58Z
3d444645-3dec-440e-a3a3-4be20eec52fb,EmailSent,2021-06-14T23:05:58Z
36e0297d-1613-4128-8ca4-71bebed132d6,EmailSent,2021-06-14T23:17:00Z
36e0297d-1613-4128-8ca4-71bebed132d6,EmailUndelivered,2021-06-14T23:17:00Z
7e1a4747-7e7b-4dab-a83d-ff4bcceea064,EmailSent,2021-06-14T23:24:51Z
7e1a4747-7e7b-4dab-a83d-ff4bcceea064,EmailDelivered,2021-06-14T23:25:51Z
11865b52-767c-4f5d-ad85-d398dfc6a67a,EmailSent,2021-06-14T23:51:58Z
11865b52-767c-4f5d-ad85-d398dfc6a67a,EmailUndelivered,2021-06-14T23:51:58Z
b34c1b5f-d343-42ba-a088-07afa9b37c1c,EmailSent,2021-06-15T00:09:47Z
b34c1b5f-d343-42ba-a088-07afa9b37c1c,EmailDelivered,2021-06-15T00:10:47Z
4d275247-348c-49d9-a18f-4e1d28930a95,EmailSent,2021-06-15T00:27:07Z
4d275247-348c-49d9-a18f-4e1d28930a95,EmailDelivered,2021-06-15T00:28:07Z
0b559d92-0e1c-4146-a8bd-34bbc6c33489,EmailSent,2021-06-15T00:37:38Z
0b559d92-0e1c-4146-a8bd-34bbc6c33489,EmailDelivered,2021-06-15T00:37:38Z
064a8c9b-c232-4294-a19e-7ac30ebc60af,EmailDelivered,2021-06-15T00:46:29Z
064a8c9b-c232-4294-a19e-7ac30ebc60af,EmailSent,2021-06-15T00:46:29Z
1292a939-27f4-4af8-89f8-4e18112de028,EmailSent,2021-06-15T01:12:55Z
1292a939-27f4-4af8-89f8-4e18112de028,EmailDelivered,2021-06-15T01:12:55Z
05c8124b-38e7-4033-ba5a-c954fe120b28,EmailSent,2021-06-15T01:32:12Z
05c8124b-38e7-4033-ba5a-c954fe120b28,EmailUndelivered,2021-06-15T01:33:12Z
9ba334b3-9714-4ebf-8643-20fa3293fd27,EmailUndelivered,2021-06-15T08:27:47Z
9ba334b3-9714-4ebf-8643-20fa3293fd27,EmailSent,2021-06-15T08:27:47Z
7ffd284d-5109-4890-ae9f-2f4f767ae916,EmailSent,2021-06-15T09:29:21Z
7ffd284d-5109-4890-ae9f-2f4f767ae916,EmailDelivered,2021-06-15T09:30:21Z
bfa256c5-dab2-44ab-91f5-3b0a46870834,EmailSent,2021-06-15T10:44:43Z
bfa256c5-dab2-44ab-91f5-3b0a46870834,EmailDelivered,2021-06-15T10:45:43Z
f368786d-0c9e-4771-afcf-35a0f1213f02,EmailSent,2021-06-15T11:08:16Z
f368786d-0c9e-4771-afcf-35a0f1213f02,EmailUndelivered,2021-06-15T11:08:16Z
60e457df-0abf-48da-b954-3d2047390bbd,EmailSent,2021-06-15T11:17:18Z
60e457df-0abf-48da-b954-3d2047390bbd,EmailDelivered,2021-06-15T11:17:18Z
60e457df-0abf-48da-b954-3d2047390bbd,EmailOpened,2021-06-15T11:27:18Z
60e457df-0abf-48da-b954-3d2047390bbd,EmailLinkClicked,2021-06-15T11:29:18Z
93828233-946c-4d2a-93d9-7ea6d9aa0b19,EmailSent,2021-06-15T11:54:16Z
93828233-946c-4d2a-93d9-7ea6d9aa0b19,EmailDelivered,2021-06-15T11:54:16Z
bfec8457-1c84-4dfe-af7f-4d778b6eafc5,EmailSent,2021-06-15T13:09:11Z
bfec8457-1c84-4dfe-af7f-4d778b6eafc5,EmailUndelivered,2021-06-15T13:10:11Z
20efdc51-90d3-4ae5-afdf-c28dc9ca5a29,EmailSent,2021-06-15T13:17:12Z
20efdc51-90d3-4ae5-afdf-c28dc9ca5a29,EmailDelivered,2021-06-15T13:18:12Z
7837e91a-e028-47f2-b882-9956a56fdb5b,EmailDelivered,2021-06-15T14:21:00Z
7837e91a-e028-47f2-b882-9956a56fdb5b,EmailSent,2021-06-15T14:21:00Z
076d3855-8375-471a-aefe-c0b72d6aef62,EmailSent,2021-06-15T15:25:48Z
076d3855-8375-471a-aefe-c0b72d6aef62,EmailDelivered,2021-06-15T15:26:48Z
3f3ae335-86fa-4560-9cfe-45726eecde66,EmailDelivered,2021-06-15T15:40:29Z
3f3ae335-86fa-4560-9cfe-45726eecde66,EmailSent,2021-06-15T15:40:29Z
52d68473-a5ea-4d67-82fd-6c6bcd2c3261,EmailSent,2021-06-15T15:52:14Z
52d68473-a5ea-4d67-82fd-6c6bcd2c3261,EmailUndelivered,2021-06-15T15:52:14Z
31ef6a82-1669-45a4-8b8f-eb3486ea5c44,EmailSent,2021-06-15T16:42:45Z
31ef6a82-1669-45a4-8b8f-eb3486ea5c44,EmailDelivered,2021-06-15T16:43:45Z
b3760233-e86f-40a9-9fe5-96d36df68df9,EmailSent,2021-06-15T19:10:02Z
b3760233-e86f-40a9-9fe5-96d36df68df9,EmailDelivered,2021-06-15T19:10:02Z
61459d8a-9134-4bf2-b515-e5b3c5cbdbb8,EmailSent,2021-06-15T19:18:21Z
61459d8a-9134-4bf2-b515-e5b3c5cbdbb8,EmailDelivered,2021-06-15T19:18:21Z
7a3db869-926d-47f0-aa24-fa86c5311b81,EmailSent,2021-06-15T19:47:26Z
7a3db869-926d-47f0-aa24-fa86c5311b81,EmailDelivered,2021-06-15T19:48:26Z
f06f7ffe-eae9-4e52-ae5d-327f6a1a5853,EmailSent,2021-06-15T20:28:47Z
f06f7ffe-eae9-4e52-ae5d-327f6a1a5853,EmailDelivered,2021-06-15T20:29:47Z
3cf80232-1c21-4571-8f3f-3e0b2e5f5179,EmailUndelivered,2021-06-15T20:31:53Z
3cf80232-1c21-4571-8f3f-3e0b2e5f5179,EmailSent,2021-06-15T20:31:53Z
2a9dc927-b68e-4d4a-8260-eb414b644aa8,EmailUndelivered,2021-06-15T20:43:52Z
2a9dc927-b68e-4d4a-8260-eb414b644aa8,EmailSent,2021-06-15T20:43:52Z
634d663a-73ab-4aa3-a0e8-ea00acc4c8fe,EmailSent,2021-06-15T20:57:46Z
634d663a-73ab-4aa3-a0e8-ea00acc4c8fe,EmailUndelivered,2021-06-15T20:58:46Z
bbedc245-331f-48ba-a7e8-8e461b782518,EmailSent,2021-06-15T21:21:40Z
bbedc245-331f-48ba-a7e8-8e461b782518,EmailDelivered,2021-06-15T21:22:40Z
9419081d-abec-4539-a492-1f713e5a69fe,EmailSent,2021-06-15T21:30:44Z
9419081d-abec-4539-a492-1f713e5a69fe,EmailDelivered,2021-06-15T21:30:44Z
74961da1-5cfd-46ae-b03c-e0d98d8d4575,EmailSent,2021-06-15T23:20:01Z
74961da1-5cfd-46ae-b03c-e0d98d8d4575,EmailDelivered,2021-06-15T23:21:01Z
80e500bf-60a6-4d80-8220-2cd5a0fbe361,EmailSent,2021-06-15T23:30:20Z
80e500bf-60a6-4d80-8220-2cd5a0fbe361,EmailDelivered,2021-06-15T23:30:20Z
8b5c332a-301b-4760-9598-2d2cd4d7e38e,EmailSent,2021-06-16T01:40:13Z
8b5c332a-301b-4760-9598-2d2cd4d7e38e,EmailDelivered,2021-06-16T01:40:13Z
a85e3d59-1b2a-4dae-9ece-b55929662a2e,EmailSent,2021-06-16T01:41:55Z
a85e3d59-1b2a-4dae-9ece-b55929662a2e,EmailDelivered,2021-06-16T01:41:55Z
97031102-cfcc-4806-8e54-ab86deaf2fc8,EmailSent,2021-06-16T02:47:03Z
97031102-cfcc-4806-8e54-ab86deaf2fc8,EmailDelivered,2021-06-16T02:48:03Z
df69c21d-8ca0-4b09-8937-44ed18bad40f,EmailSent,2021-06-16T09:10:51Z
df69c21d-8ca0-4b09-8937-44ed18bad40f,EmailDelivered,2021-06-16T09:11:51Z
9faf1889-e2ac-4ca2-a17f-1b55b91fbee1,EmailSent,2021-06-16T09:50:19Z
9faf1889-e2ac-4ca2-a17f-1b55b91fbee1,EmailDelivered,2021-06-16T09:51:19Z
e37c099b-2fc1-44ec-a0ea-87bd0c82335d,EmailSent,2021-06-16T10:34:24Z
e37c099b-2fc1-44ec-a0ea-87bd0c82335d,EmailUndelivered,2021-06-16T10:35:24Z
b44f1994-ad89-482c-804e-bb3d866ad23a,EmailSent,2021-06-16T10:35:37Z
b44f1994-ad89-482c-804e-bb3d866ad23a,EmailUndelivered,2021-06-16T10:36:37Z
9faf1889-e2ac-4ca2-a17f-1b55b91fbee1,EmailOpened,2021-06-16T11:08:19Z
096c921b-c825-414a-9d9c-85e09dc74ca9,EmailSent,2021-06-16T11:49:44Z
096c921b-c825-414a-9d9c-85e09dc74ca9,EmailDelivered,2021-06-16T11:50:44Z
c3881145-02dc-4237-bdde-1efd9a811ab7,EmailSent,2021-06-16T11:57:12Z
c3881145-02dc-4237-bdde-1efd9a811ab7,EmailUndelivered,2021-06-16T11:58:12Z
fcac32b7-e74b-4245-8746-821435901ea8,EmailSent,2021-06-16T13:40:34Z
fcac32b7-e74b-4245-8746-821435901ea8,EmailDelivered,2021-06-16T13:40:34Z
fcac32b7-e74b-4245-8746-821435901ea8,EmailOpened,2021-06-16T14:28:34Z
0a37dda3-b185-4df3-9708-7f9174a99d17,EmailDelivered,2021-06-16T14:49:02Z
0a37dda3-b185-4df3-9708-7f9174a99d17,EmailSent,2021-06-16T14:49:02Z
8b79a062-2c8e-4fb1-b9f1-b559b9351914,EmailSent,2021-06-16T15:06:21Z
8b79a062-2c8e-4fb1-b9f1-b559b9351914,EmailDelivered,2021-06-16T15:06:21Z
eec5a589-a868-4506-869f-83d4e37802f5,EmailSent,2021-06-16T16:09:30Z
eec5a589-a868-4506-869f-83d4e37802f5,EmailDelivered,2021-06-16T16:10:30Z
113aeff3-6f72-40ec-89f9-88f27c3a75b6,EmailSent,2021-06-16T16:25:37Z
113aeff3-6f72-40ec-89f9-88f27c3a75b6,EmailDelivered,2021-06-16T16:25:37Z
93902e0e-e0c2-48f3-8785-ab682af1cb1b,EmailSent,2021-06-16T16:48:24Z
93902e0e-e0c2-48f3-8785-ab682af1cb1b,EmailDelivered,2021-06-16T16:49:24Z
c139a723-6b19-4276-8c28-7fbcd440939d,EmailSent,2021-06-16T16:54:25Z
c139a723-6b19-4276-8c28-7fbcd440939d,EmailDelivered,2021-06-16T16:55:25Z
a03694b0-3093-444b-8e49-6d5f0d14e36f,EmailSent,2021-06-16T17:17:46Z
a03694b0-3093-444b-8e49-6d5f0d14e36f,EmailDelivered,2021-06-16T17:18:46Z
31ff4870-c63d-4d82-b3d3-bcfbb5248019,EmailSent,2021-06-16T18:00:28Z
31ff4870-c63d-4d82-b3d3-bcfbb5248019,EmailDelivered,2021-06-16T18:01:28Z
ef8cf4ac-df55-4c80-ada4-e79629e59f86,EmailDelivered,2021-06-16T20:16:13Z
ef8cf4ac-df55-4c80-ada4-e79629e59f86,EmailSent,2021-06-16T20:16:13Z
4025f32b-6a24-42b6-baa6-e33a80db0440,EmailDelivered,2021-06-16T21:26:37Z
4025f32b-6a24-42b6-baa6-e33a80db0440,EmailSent,2021-06-16T21:26:37Z
e8313443-c858-410c-bb32-b5876e363457,EmailDelivered,2021-06-16T21:56:51Z
e8313443-c858-410c-bb32-b5876e363457,EmailSent,2021-06-16T21:56:51Z
48037627-25e2-4121-bd7c-415bec44e9e9,EmailSent,2021-06-16T22:07:35Z
48037627-25e2-4121-bd7c-415bec44e9e9,EmailDelivered,2021-06-16T22:07:35Z
771f8cc1-c269-42e1-9c8f-79ffc6b38065,EmailSent,2021-06-16T22:41:26Z
771f8cc1-c269-42e1-9c8f-79ffc6b38065,EmailUndelivered,2021-06-16T22:42:26Z
75fea2ea-406b-44c9-b45c-659b9ad7dd78,EmailSent,2021-06-17T01:07:26Z
75fea2ea-406b-44c9-b45c-659b9ad7dd78,EmailDelivered,2021-06-17T01:07:26Z
71415408-d30e-4ac2-a55b-d301732f723e,EmailSent,2021-06-17T01:28:21Z
71415408-d30e-4ac2-a55b-d301732f723e,EmailDelivered,2021-06-17T01:29:21Z
91079f17-957e-4b96-ba83-a2dc4cab83b7,EmailDelivered,2021-06-17T02:21:28Z
91079f17-957e-4b96-ba83-a2dc4cab83b7,EmailSent,2021-06-17T02:21:28Z
4950eb4d-d2b6-4230-834d-eb47553ca32c,EmailSent,2021-06-17T08:36:41Z
4950eb4d-d2b6-4230-834d-eb47553ca32c,EmailDelivered,2021-06-17T08:36:41Z
8b8b4857-3643-4843-b8b2-4e5950083fd8,EmailSent,2021-06-17T09:25:46Z
8b8b4857-3643-4843-b8b2-4e5950083fd8,EmailDelivered,2021-06-17T09:25:46Z
5d73be5c-0bb8-4f15-8b19-cc0753cb7dbc,EmailSent,2021-06-17T09:58:04Z
5d73be5c-0bb8-4f15-8b19-cc0753cb7dbc,EmailDelivered,2021-06-17T09:59:04Z
8e611eb4-bcde-4108-b891-993ec3fc3c6c,EmailSent,2021-06-17T10:27:37Z
8e611eb4-bcde-4108-b891-993ec3fc3c6c,EmailDelivered,2021-06-17T10:28:37Z
6f052589-b890-47ee-bc7c-6f3e4602221e,EmailUndelivered,2021-06-17T11:08:03Z
6f052589-b890-47ee-bc7c-6f3e4602221e,EmailSent,2021-06-17T11:08:03Z
a5f0acb6-47fa-4a92-ace6-6e41ed9d2921,EmailSent,2021-06-17T12:19:55Z
a5f0acb6-47fa-4a92-ace6-6e41ed9d2921,EmailDelivered,2021-06-17T12:19:55Z
1d5f20d5-0c07-4407-a911-4aa13bb9bb6b,EmailSent,2021-06-17T12:40:26Z
1d5f20d5-0c07-4407-a911-4aa13bb9bb6b,EmailDelivered,2021-06-17T12:41:26Z
1709b0c8-1167-488e-87e9-a4a8b37e805d,EmailUndelivered,2021-06-17T13:04:52Z
1709b0c8-1167-488e-87e9-a4a8b37e805d,EmailSent,2021-06-17T13:04:52Z
44062cf8-ceeb-4c5e-b1c4-a1c1b54660b3,EmailSent,2021-06-17T14:34:38Z
44062cf8-ceeb-4c5e-b1c4-a1c1b54660b3,EmailDelivered,2021-06-17T14:35:38Z
e4c9a837-f071-4694-82f7-92d4c213e6d5,EmailDelivered,2021-06-17T15:13:14Z
e4c9a837-f071-4694-82f7-92d4c213e6d5,EmailSent,2021-06-17T15:13:14Z
8c83adda-e9c8-42a3-a760-3c2451d45d90,EmailSent,2021-06-17T16:17:06Z
8c83adda-e9c8-42a3-a760-3c2451d45d90,EmailDelivered,2021-06-17T16:18:06Z
1a7bd366-0bcf-4315-9eda-ea70f4300312,EmailSent,2021-06-17T16:26:09Z
1a7bd366-0bcf-4315-9eda-ea70f4300312,EmailUndelivered,2021-06-17T16:27:09Z
feae602e-1a5c-491e-b991-ddd305a1557a,EmailSent,2021-06-17T18:49:20Z
feae602e-1a5c-491e-b991-ddd305a1557a,EmailDelivered,2021-06-17T18:50:20Z
3599ece9-50e4-4c46-bda2-24a28e617538,EmailSent,2021-06-17T18:56:03Z
3599ece9-50e4-4c46-bda2-24a28e617538,EmailDelivered,2021-06-17T18:57:03Z
aa864d1b-a7dc-4cee-99dd-26482bf5b8ad,EmailSent,2021-06-17T19:06:01Z
aa864d1b-a7dc-4cee-99dd-26482bf5b8ad,EmailDelivered,2021-06-17T19:07:01Z
e2c3f8cb-e40f-458c-9293-689a3ecc8d91,EmailSent,2021-06-17T19:35:29Z
e2c3f8cb-e40f-458c-9293-689a3ecc8d91,EmailDelivered,2021-06-17T19:36:29Z
76bb2d65-82c0-46d9-99df-e6a0acb2a274,EmailDelivered,2021-06-17T20:00:10Z
76bb2d65-82c0-46d9-99df-e6a0acb2a274,EmailSent,2021-06-17T20:00:10Z
899cbddc-782f-4fc9-9b57-07b0b67e1249,EmailSent,2021-06-17T20:40:53Z
899cbddc-782f-4fc9-9b57-07b0b67e1249,EmailDelivered,2021-06-17T20:41:53Z
5ef0d129-689c-47a5-a8b1-b2110f207ea5,EmailDelivered,2021-06-18T00:00:58Z
5ef0d129-689c-47a5-a8b1-b2110f207ea5,EmailSent,2021-06-18T00:00:58Z
bc600475-53d0-4819-a923-900755db67fc,EmailUndelivered,2021-06-18T01:11:02Z
bc600475-53d0-4819-a923-900755db67fc,EmailSent,2021-06-18T01:11:02Z
a75d63a4-b248-401f-b936-c5b05aff4275,EmailDelivered,2021-06-18T01:11:31Z
a75d63a4-b248-401f-b936-c5b05aff4275,EmailSent,2021-06-18T01:11:31Z
6c5cbefe-19a4-46ad-ac5d-35c384019b76,EmailSent,2021-06-18T02:21:44Z
6c5cbefe-19a4-46ad-ac5d-35c384019b76,EmailDelivered,2021-06-18T02:21:44Z
a2f57406-eb15-4ce8-b769-4fa00c3aed94,EmailSent,2021-06-18T02:21:56Z
a2f57406-eb15-4ce8-b769-4fa00c3aed94,EmailDelivered,2021-06-18T02:22:56Z
1579e0a8-9a76-4ae9-91d0-707c37fdfb1a,EmailSent,2021-06-18T02:47:31Z
1579e0a8-9a76-4ae9-91d0-707c37fdfb1a,EmailUndelivered,2021-06-18T02:47:31Z
19396634-d0b2-4a41-a7c5-1d4163e075f5,EmailSent,2021-06-18T08:15:40Z
19396634-d0b2-4a41-a7c5-1d4163e075f5,EmailUndelivered,2021-06-18T08:16:40Z
28368e75-da1b-4adb-8e93-49c5fa9864ea,EmailUndelivered,2021-06-18T08:17:21Z
28368e75-da1b-4adb-8e93-49c5fa9864ea,EmailSent,2021-06-18T08:17:21Z
fb3e90b5-09a9-42d2-b264-2c4e9be4b547,EmailDelivered,2021-06-18T09:48:51Z
fb3e90b5-09a9-42d2-b264-2c4e9be4b547,EmailSent,2021-06-18T09:48:51Z
4ccb1fb8-a0a3-4925-8c53-ae43f344d10d,EmailSent,2021-06-18T09:57:30Z
4ccb1fb8-a0a3-4925-8c53-ae43f344d10d,EmailUndelivered,2021-06-18T09:58:30Z
0416556e-5fa9-46c7-9c77-4f91cc0609a2,EmailSent,2021-06-18T10:19:21Z
0416556e-5fa9-46c7-9c77-4f91cc0609a2,EmailUndelivered,2021-06-18T10:19:21Z
ecce26bb-6420-4fbc-9a36-78e89c8ac874,EmailSent,2021-06-18T10:26:20Z
ecce26bb-6420-4fbc-9a36-78e89c8ac874,EmailUndelivered,2021-06-18T10:27:20Z
0ee8ea5e-e04d-4a7a-9047-57ac8ec677e1,EmailSent,2021-06-18T11:01:07Z
0ee8ea5e-e04d-4a7a-9047-57ac8ec677e1,EmailDelivered,2021-06-18T11:01:07Z
0db96414-1ad3-4e7b-b918-913d5d12706c,EmailSent,2021-06-18T11:42:20Z
0db96414-1ad3-4e7b-b918-913d5d12706c,EmailUndelivered,2021-06-18T11:43:20Z
fac37ee1-eed6-4cec-8bfc-ca747841c2b8,EmailSent,2021-06-18T12:10:55Z
fac37ee1-eed6-4cec-8bfc-ca747841c2b8,EmailDelivered,2021-06-18T12:11:55Z
5f3306c8-68cb-4c9e-96b3-a75e3f7f2eee,EmailSent,2021-06-18T12:44:59Z
5f3306c8-68cb-4c9e-96b3-a75e3f7f2eee,EmailDelivered,2021-06-18T12:44:59Z
d8694338-61a0-4e97-9c17-137b2dae9133,EmailSent,2021-06-18T13:06:46Z
d8694338-61a0-4e97-9c17-137b2dae9133,EmailDelivered,2021-06-18T13:07:46Z
8ba9cf4f-d6e6-482e-b13d-22dcc1495704,EmailSent,2021-06-18T13:26:26Z
8ba9cf4f-d6e6-482e-b13d-22dcc1495704,EmailUndelivered,2021-06-18T13:27:26Z
1b9a0450-6cf6-4f35-ad8a-5323b9890973,EmailDelivered,2021-06-18T15:07:07Z
1b9a0450-6cf6-4f35-ad8a-5323b9890973,EmailSent,2021-06-18T15:07:07Z
70aa59fe-c1e3-4f7e-8758-9b809cbb2543,EmailDelivered,2021-06-18T17:01:43Z
70aa59fe-c1e3-4f7e-8758-9b809cbb2543,EmailSent,2021-06-18T17:01:43Z
de094648-f562-4aaf-89b7-335b784a7489,EmailSent,2021-06-18T17:30:13Z
de094648-f562-4aaf-89b7-335b784a7489,EmailDelivered,2021-06-18T17:31:13Z
b81d6ebc-9016-4853-ac9c-ddf026f93c90,EmailSent,2021-06-18T17:58:48Z
b81d6ebc-9016-4853-ac9c-ddf026f93c90,EmailDelivered,2021-06-18T17:58:48Z
d47071d9-26c5-4333-bdc4-69efc26c4273,EmailSent,2021-06-18T18:19:55Z
d47071d9-26c5-4333-bdc4-69efc26c4273,EmailDelivered,2021-06-18T18:20:55Z
9ec03766-bc3c-4990-9495-414dd3a847dd,EmailSent,2021-06-18T18:31:29Z
9ec03766-bc3c-4990-9495-414dd3a847dd,EmailUndelivered,2021-06-18T18:32:29Z
cd1bb58a-0595-4c46-8580-92d320e6baea,EmailSent,2021-06-18T19:01:19Z
cd1bb58a-0595-4c46-8580-92d320e6baea,EmailDelivered,2021-06-18T19:02:19Z
6ee1fe56-4ec0-4fd2-81a8-86e886a27a0b,EmailDelivered,2021-06-18T19:19:05Z
6ee1fe56-4ec0-4fd2-81a8-86e886a27a0b,EmailSent,2021-06-18T19:19:05Z
7b33ef9e-f147-43cc-b92e-6cd4865e08d5,EmailSent,2021-06-18T19:22:57Z
7b33ef9e-f147-43cc-b92e-6cd4865e08d5,EmailDelivered,2021-06-18T19:23:57Z
1d7836de-7dd1-4b53-b4c1-be164c27d79a,EmailDelivered,2021-06-18T21:02:42Z
1d7836de-7dd1-4b53-b4c1-be164c27d79a,EmailSent,2021-06-18T21:02:42Z
291f4354-2b70-4ac1-a7b4-824fd7204807,EmailSent,2021-06-18T22:33:58Z
291f4354-2b70-4ac1-a7b4-824fd7204807,EmailUndelivered,2021-06-18T22:34:58Z
fbd8cd6f-2da7-40b7-b51c-ab332ce4445c,EmailSent,2021-06-18T22:39:32Z
fbd8cd6f-2da7-40b7-b51c-ab332ce4445c,EmailUndelivered,2021-06-18T22:40:32Z
c9121400-99f5-4989-8825-155949890872,EmailSent,2021-06-18T23:12:11Z
c9121400-99f5-4989-8825-155949890872,EmailDelivered,2021-06-18T23:12:11Z
aa2b898f-9036-43e7-b42b-7186725bd6f9,EmailSent,2021-06-18T23:28:18Z
aa2b898f-9036-43e7-b42b-7186725bd6f9,EmailDelivered,2021-06-18T23:29:18Z
e35b1bc3-4963-4313-aafd-3e773f4bf1c3,EmailSent,2021-06-18T23:44:33Z
e35b1bc3-4963-4313-aafd-3e773f4bf1c3,EmailDelivered,2021-06-18T23:45:33Z
8a9055a1-464b-457a-adca-85a23a782e59,EmailSent,2021-06-19T00:09:59Z
8a9055a1-464b-457a-adca-85a23a782e59,EmailDelivered,2021-06-19T00:10:59Z
3d94a06d-7417-49b9-822e-c0bc6de19b7a,EmailDelivered,2021-06-19T00:23:11Z
3d94a06d-7417-49b9-822e-c0bc6de19b7a,EmailSent,2021-06-19T00:23:11Z
